shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
77,-78.509850,38.033770,2
77,-78.509550,38.033760,3
77,-78.508700,38.034230,4
77,-78.508440,38.034920,5
77,-78.507810,38.036590,6
77,-78.507480,38.037510,7
77,-78.507120,38.038510,8
77,-78.506800,38.039450,9
77,-78.506660,38.039840,10
77,-78.507350,38.040230,11
77,-78.507340,38.040270,12
77,-78.508100,38.040680,13
77,-78.508800,38.041090,14
77,-78.509610,38.041500,15
77,-78.511470,38.042500,16
77,-78.511230,38.042680,17
77,-78.510970,38.042940,18
77,-78.510890,38.043090,19
77,-78.510859,38.043330,20
77,-78.510800,38.043580,21
77,-78.510880,38.044330,22
77,-78.510830,38.044660,23
77,-78.510620,38.045010,24
77,-78.510300,38.045460,25
77,-78.510122,38.045790,26
77,-78.509118,38.045335,27
77,-78.508706,38.045946,28
77,-78.509750,38.046390,29
77,-78.508510,38.047940,30
77,-78.508380,38.048000,31
77,-78.508039,38.048070,32
77,-78.507940,38.049060,33
77,-78.507960,38.049170,34
77,-78.508010,38.049250,35
77,-78.508100,38.049330,36
77,-78.508280,38.049440,37
77,-78.508470,38.049480,38
77,-78.509000,38.049410,39
77,-78.509310,38.049400,40
77,-78.509580,38.049420,41
77,-78.509829,38.049480,42
77,-78.510060,38.049620,43
77,-78.510250,38.049790,44
77,-78.510390,38.049970,45
77,-78.510450,38.050070,46
77,-78.510519,38.050264,47
77,-78.510420,38.050287,48
77,-78.510347,38.050382,49
77,-78.510368,38.050485,50
77,-78.510492,38.050543,51
77,-78.510642,38.050555,52
77,-78.510773,38.050513,53
77,-78.510786,38.050439,54
77,-78.510786,38.050342,55
77,-78.510665,38.050284,56
77,-78.510578,38.050355,57
77,-78.510595,38.050336,58
77,-78.510590,38.050332,59
78,-78.510030,38.033776,1
78,-78.509850,38.033770,2
78,-78.509550,38.033760,3
78,-78.508700,38.034230,4
78,-78.508440,38.034920,5
78,-78.508103,38.035813,6
78,-78.507810,38.036590,7
78,-78.507480,38.037510,8
78,-78.507120,38.038510,9
78,-78.506800,38.039450,10
78,-78.506660,38.039840,11
78,-78.507350,38.040230,12
78,-78.507340,38.040270,13
78,-78.508100,38.040680,14
78,-78.508800,38.041090,15
78,-78.509560,38.041550,16
78,-78.511470,38.042500,17
78,-78.511230,38.042680,18
78,-78.510970,38.042940,19
78,-78.510890,38.043090,20
78,-78.510859,38.043330,21
78,-78.510800,38.043580,22
78,-78.510880,38.044330,23
78,-78.510830,38.044660,24
78,-78.510620,38.045010,25
78,-78.510300,38.045460,26
78,-78.510116,38.045773,27
78,-78.509116,38.045348,28
78,-78.508704,38.045929,29
78,-78.509750,38.046390,30
78,-78.508510,38.047940,31
78,-78.508380,38.048000,32
78,-78.508039,38.048070,33
78,-78.507940,38.049060,34
78,-78.507960,38.049170,35
78,-78.508010,38.049250,36
78,-78.508100,38.049330,37
78,-78.508280,38.049440,38
78,-78.508470,38.049480,39
78,-78.509000,38.049410,40
78,-78.509310,38.049400,41
78,-78.509580,38.049420,42
78,-78.509829,38.049480,43
78,-78.510060,38.049620,44
78,-78.510250,38.049790,45
78,-78.510390,38.049970,46
78,-78.510450,38.050070,47
78,-78.510519,38.050260,48
78,-78.510419,38.050288,49
78,-78.510346,38.050375,50
78,-78.510376,38.050483,51
78,-78.510485,38.050544,52
78,-78.510641,38.050557,53
78,-78.510764,38.050518,54
78,-78.510730,38.050466,55
78,-78.510700,38.050423,56
78,-78.510648,38.050381,57
78,-78.510578,38.050356,58
78,-78.510595,38.050334,59
78,-78.510569,38.050315,60
78,-78.510530,38.050269,61
78,-78.510448,38.050070,62
78,-78.510390,38.049970,63
78,-78.510250,38.049790,64
78,-78.510060,38.049620,65
78,-78.509829,38.049480,66
78,-78.509580,38.049420,67
78,-78.509310,38.049400,68
78,-78.509000,38.049410,69
78,-78.508470,38.049480,70
78,-78.508280,38.049440,71
78,-78.508100,38.049330,72
78,-78.508010,38.049250,73
78,-78.507960,38.049170,74
78,-78.507940,38.049060,75
78,-78.508039,38.048070,76
78,-78.508380,38.048000,77
78,-78.508510,38.047940,78
78,-78.509750,38.046390,79
78,-78.510141,38.045780,80
78,-78.509127,38.045366,81
78,-78.508702,38.045941,82
78,-78.505160,38.044410,83
78,-78.505350,38.043880,84
78,-78.505400,38.043440,85
78,-78.506268,38.041036,86
78,-78.507604,38.041344,87
78,-78.508288,38.041666,88
78,-78.508800,38.041090,89
78,-78.509560,38.041550,90
78,-78.511470,38.042500,91
78,-78.512220,38.041780,92
78,-78.512460,38.041560,93
78,-78.512940,38.041280,94
78,-78.513080,38.041170,95
78,-78.513320,38.040940,96
78,-78.514080,38.040090,97
78,-78.515280,38.038740,98
78,-78.515379,38.038660,99
78,-78.515320,38.038580,100
78,-78.515220,38.038350,101
78,-78.514940,38.037640,102
78,-78.514439,38.036760,103
78,-78.514090,38.036070,104
78,-78.514050,38.035950,105
78,-78.514030,38.035730,106
78,-78.514050,38.035220,107
78,-78.513810,38.035230,108
78,-78.513700,38.035220,109
78,-78.513660,38.035210,110
78,-78.513460,38.035090,111
78,-78.512829,38.034680,112
78,-78.512460,38.034530,113
78,-78.511080,38.034030,114
78,-78.510900,38.033980,115
78,-78.510510,38.033860,116
78,-78.510140,38.033780,117
78,-78.509880,38.033771,118
79,-78.519478,38.029265,1
79,-78.519511,38.029303,2
79,-78.519753,38.029401,3
79,-78.519925,38.029440,4
79,-78.520112,38.029462,5
79,-78.520324,38.029463,6
79,-78.520419,38.029619,7
79,-78.520514,38.029674,8
79,-78.520469,38.030367,9
79,-78.520419,38.030366,10
79,-78.520296,38.030466,11
79,-78.519856,38.030455,12
79,-78.519437,38.030527,13
79,-78.519119,38.030609,14
79,-78.518903,38.030761,15
79,-78.518555,38.031169,16
79,-78.518385,38.031431,17
79,-78.518254,38.031670,18
79,-78.518150,38.031990,19
79,-78.517970,38.032050,20
79,-78.517700,38.032650,21
79,-78.517690,38.032720,22
79,-78.517720,38.032820,23
79,-78.517870,38.033070,24
79,-78.517900,38.033150,25
79,-78.517910,38.033240,26
79,-78.517850,38.033560,27
79,-78.517670,38.033970,28
79,-78.517280,38.034640,29
79,-78.517130,38.034790,30
79,-78.516930,38.034940,31
79,-78.516710,38.035010,32
79,-78.515780,38.035100,33
79,-78.514050,38.035220,34
79,-78.513810,38.035230,35
79,-78.513700,38.035220,36
79,-78.513660,38.035210,37
79,-78.513460,38.035090,38
79,-78.512829,38.034680,39
79,-78.512460,38.034530,40
79,-78.511080,38.034030,41
79,-78.510900,38.033980,42
79,-78.510510,38.033860,43
79,-78.510150,38.033770,44
79,-78.509630,38.033730,45
79,-78.508700,38.034230,46
79,-78.507810,38.036590,47
79,-78.507120,38.038510,48
79,-78.506800,38.039450,49
79,-78.506520,38.039550,50
79,-78.506160,38.039520,51
79,-78.505930,38.039240,52
79,-78.505550,38.038550,53
79,-78.505100,38.037630,54
79,-78.504820,38.037340,55
79,-78.504230,38.037030,56
79,-78.503440,38.036760,57
79,-78.501870,38.039450,58
79,-78.502400,38.039630,59
79,-78.503010,38.039660,60
79,-78.503460,38.039760,61
79,-78.504090,38.040020,62
79,-78.504440,38.040070,63
79,-78.504710,38.039950,64
79,-78.505190,38.039320,65
79,-78.505740,38.038930,66
79,-78.505889,38.039260,67
79,-78.505960,38.039370,68
79,-78.506130,38.039520,69
79,-78.506620,38.039820,70
79,-78.505400,38.043440,71
79,-78.505030,38.044360,72
79,-78.509750,38.046390,73
79,-78.510300,38.045460,74
79,-78.510668,38.044942,75
79,-78.510271,38.044749,76
79,-78.510659,38.044278,77
79,-78.510434,38.044052,78
79,-78.510097,38.043922,79
79,-78.508724,38.045944,80
79,-78.509750,38.046390,81
79,-78.511150,38.047080,82
79,-78.511430,38.047280,83
79,-78.511709,38.047550,84
79,-78.511940,38.047850,85
79,-78.512030,38.048010,86
79,-78.512070,38.048190,87
79,-78.512100,38.048940,88
79,-78.512289,38.049300,89
79,-78.512730,38.049750,90
79,-78.513050,38.049970,91
79,-78.512210,38.051230,92
79,-78.511860,38.051650,93
79,-78.512370,38.051890,94
79,-78.512480,38.051990,95
79,-78.512600,38.052040,96
79,-78.513710,38.052450,97
79,-78.513840,38.052330,98
79,-78.513790,38.052150,99
79,-78.512760,38.051750,100
79,-78.512440,38.051710,101
79,-78.511979,38.051540,102
79,-78.511860,38.051650,103
79,-78.510970,38.051910,104
79,-78.509310,38.051970,105
79,-78.509110,38.051660,106
79,-78.508590,38.051400,107
79,-78.508210,38.050930,108
79,-78.508000,38.050740,109
79,-78.506040,38.049240,110
79,-78.505404,38.048859,111
79,-78.504810,38.049412,112
79,-78.503792,38.048751,113
79,-78.504323,38.048210,114
79,-78.504850,38.048510,115
79,-78.505352,38.048818,116
80,-78.519478,38.029265,1
80,-78.519511,38.029303,2
80,-78.519753,38.029401,3
80,-78.519925,38.029440,4
80,-78.520112,38.029462,5
80,-78.520324,38.029463,6
80,-78.520419,38.029619,7
80,-78.520514,38.029674,8
80,-78.520469,38.030367,9
80,-78.520419,38.030366,10
80,-78.520296,38.030466,11
80,-78.519856,38.030455,12
80,-78.519437,38.030527,13
80,-78.519119,38.030609,14
80,-78.518903,38.030761,15
80,-78.518555,38.031169,16
80,-78.518385,38.031431,17
80,-78.518254,38.031670,18
80,-78.518150,38.031990,19
80,-78.517970,38.032050,20
80,-78.517700,38.032650,21
80,-78.517690,38.032720,22
80,-78.517720,38.032820,23
80,-78.517870,38.033070,24
80,-78.517900,38.033150,25
80,-78.517910,38.033240,26
80,-78.517850,38.033560,27
80,-78.517670,38.033970,28
80,-78.517280,38.034640,29
80,-78.517130,38.034790,30
80,-78.516930,38.034940,31
80,-78.516710,38.035010,32
80,-78.515780,38.035100,33
80,-78.514050,38.035220,34
80,-78.513810,38.035230,35
80,-78.513700,38.035220,36
80,-78.513660,38.035210,37
80,-78.513460,38.035090,38
80,-78.512829,38.034680,39
80,-78.512460,38.034530,40
80,-78.511080,38.034030,41
80,-78.510900,38.033980,42
80,-78.510510,38.033860,43
80,-78.510150,38.033770,44
80,-78.509880,38.033749,45
81,-78.509430,38.044926,1
81,-78.508745,38.045965,2
81,-78.509750,38.046390,3
81,-78.511150,38.047080,4
81,-78.511430,38.047280,5
81,-78.511709,38.047550,6
81,-78.511940,38.047850,7
81,-78.512030,38.048010,8
81,-78.512070,38.048190,9
81,-78.512100,38.048940,10
81,-78.512289,38.049300,11
81,-78.512730,38.049750,12
81,-78.513050,38.049970,13
81,-78.512210,38.051230,14
81,-78.511860,38.051650,15
81,-78.512370,38.051890,16
81,-78.512480,38.051990,17
81,-78.512600,38.052040,18
81,-78.513710,38.052450,19
81,-78.513840,38.052330,20
81,-78.513790,38.052150,21
81,-78.512760,38.051750,22
81,-78.512440,38.051710,23
81,-78.511979,38.051540,24
81,-78.511860,38.051650,25
81,-78.510970,38.051910,26
81,-78.509310,38.051970,27
81,-78.509110,38.051660,28
81,-78.508590,38.051400,29
81,-78.508210,38.050930,30
81,-78.506040,38.049240,31
81,-78.505404,38.048859,32
81,-78.504810,38.049412,33
81,-78.503792,38.048751,34
81,-78.504323,38.048210,35
81,-78.504850,38.048510,36
81,-78.506040,38.049240,37
81,-78.508210,38.050930,38
81,-78.508590,38.051400,39
81,-78.509110,38.051660,40
81,-78.509310,38.051970,41
81,-78.510970,38.051910,42
81,-78.511860,38.051650,43
81,-78.512370,38.051890,44
81,-78.512480,38.051990,45
81,-78.512600,38.052040,46
81,-78.513710,38.052450,47
81,-78.513840,38.052330,48
81,-78.513790,38.052150,49
81,-78.512760,38.051750,50
81,-78.512440,38.051710,51
81,-78.511979,38.051540,52
81,-78.512210,38.051230,53
81,-78.513050,38.049970,54
81,-78.512730,38.049750,55
81,-78.512289,38.049300,56
81,-78.512100,38.048940,57
81,-78.512070,38.048190,58
81,-78.511940,38.047850,59
81,-78.511709,38.047550,60
81,-78.511430,38.047280,61
81,-78.511150,38.047080,62
81,-78.509750,38.046390,63
81,-78.510291,38.045481,64
81,-78.510687,38.044949,65
81,-78.510280,38.044749,66
81,-78.510648,38.044294,67
81,-78.510404,38.044041,68
81,-78.510116,38.043915,69
81,-78.508710,38.045938,70
81,-78.505160,38.044410,71
81,-78.505400,38.043440,72
81,-78.506268,38.041036,73
81,-78.507604,38.041344,74
81,-78.508129,38.041543,75
81,-78.508610,38.040930,76
81,-78.506620,38.039820,77
81,-78.506160,38.039520,78
81,-78.505930,38.039240,79
81,-78.505550,38.038550,80
81,-78.505100,38.037630,81
81,-78.504820,38.037340,82
81,-78.504550,38.037160,83
81,-78.503440,38.036760,84
81,-78.501870,38.039450,85
81,-78.502400,38.039630,86
81,-78.503010,38.039660,87
81,-78.503460,38.039760,88
81,-78.504090,38.040020,89
81,-78.504440,38.040070,90
81,-78.504710,38.039950,91
81,-78.505190,38.039320,92
81,-78.505400,38.039140,93
81,-78.505760,38.038920,94
81,-78.505930,38.039240,95
81,-78.506160,38.039520,96
81,-78.506520,38.039550,97
81,-78.506800,38.039450,98
81,-78.507770,38.036580,99
81,-78.508700,38.034230,100
81,-78.509630,38.033730,101
81,-78.510150,38.033770,102
81,-78.510900,38.033980,103
81,-78.512460,38.034530,104
81,-78.512829,38.034680,105
81,-78.513460,38.035090,106
81,-78.513700,38.035220,107
81,-78.514050,38.035220,108
81,-78.514160,38.033580,109
81,-78.514250,38.033220,110
81,-78.514580,38.032540,111
81,-78.516320,38.029400,112
81,-78.516430,38.029120,113
81,-78.516470,38.028680,114
81,-78.518850,38.028480,115
81,-78.519660,38.028450,116
81,-78.519757,38.028472,117
81,-78.520226,38.028489,118
81,-78.520247,38.028758,119
81,-78.520117,38.028821,120
81,-78.519632,38.028911,121
81,-78.519455,38.029070,122
81,-78.519425,38.029203,123
81,-78.519505,38.029299,124
81,-78.519563,38.029323,125
82,-78.519478,38.029265,1
82,-78.519511,38.029303,2
82,-78.519753,38.029401,3
82,-78.519925,38.029440,4
82,-78.520112,38.029462,5
82,-78.520324,38.029463,6
82,-78.520419,38.029619,7
82,-78.520514,38.029674,8
82,-78.520469,38.030367,9
82,-78.520419,38.030366,10
82,-78.520296,38.030466,11
82,-78.519856,38.030455,12
82,-78.519437,38.030527,13
82,-78.519119,38.030609,14
82,-78.518903,38.030761,15
82,-78.518555,38.031169,16
82,-78.518385,38.031431,17
82,-78.518254,38.031670,18
82,-78.518150,38.031990,19
82,-78.517970,38.032050,20
82,-78.517700,38.032650,21
82,-78.517690,38.032720,22
82,-78.517720,38.032820,23
82,-78.517870,38.033070,24
82,-78.517900,38.033150,25
82,-78.517910,38.033240,26
82,-78.517850,38.033560,27
82,-78.517670,38.033970,28
82,-78.517280,38.034640,29
82,-78.517130,38.034790,30
82,-78.516930,38.034940,31
82,-78.516710,38.035010,32
82,-78.515780,38.035100,33
82,-78.514050,38.035220,34
82,-78.513810,38.035230,35
82,-78.513700,38.035220,36
82,-78.513660,38.035210,37
82,-78.513460,38.035090,38
82,-78.512829,38.034680,39
82,-78.512460,38.034530,40
82,-78.511080,38.034030,41
82,-78.510900,38.033980,42
82,-78.510510,38.033860,43
82,-78.510150,38.033770,44
82,-78.509630,38.033730,45
82,-78.508700,38.034230,46
82,-78.506800,38.039450,47
82,-78.506520,38.039550,48
82,-78.506160,38.039520,49
82,-78.505930,38.039240,50
82,-78.505410,38.038240,51
82,-78.505100,38.037630,52
82,-78.504820,38.037340,53
82,-78.504550,38.037160,54
82,-78.504230,38.037030,55
82,-78.503440,38.036760,56
82,-78.501870,38.039450,57
82,-78.502400,38.039630,58
82,-78.503010,38.039660,59
82,-78.503460,38.039760,60
82,-78.504090,38.040020,61
82,-78.504440,38.040070,62
82,-78.504710,38.039950,63
82,-78.505190,38.039320,64
82,-78.505740,38.038930,65
82,-78.505889,38.039260,66
82,-78.505960,38.039370,67
82,-78.506130,38.039520,68
82,-78.506620,38.039820,69
82,-78.505400,38.043440,70
82,-78.505030,38.044360,71
82,-78.509750,38.046390,72
82,-78.510300,38.045460,73
82,-78.510668,38.044942,74
82,-78.510271,38.044749,75
82,-78.510659,38.044278,76
82,-78.510434,38.044052,77
82,-78.510097,38.043922,78
82,-78.508724,38.045944,79
82,-78.509750,38.046390,80
82,-78.511150,38.047080,81
82,-78.511430,38.047280,82
82,-78.511709,38.047550,83
82,-78.511940,38.047850,84
82,-78.512030,38.048010,85
82,-78.512070,38.048190,86
82,-78.512100,38.048940,87
82,-78.512289,38.049300,88
82,-78.512730,38.049750,89
82,-78.513050,38.049970,90
82,-78.512210,38.051230,91
82,-78.511860,38.051650,92
82,-78.512370,38.051890,93
82,-78.512480,38.051990,94
82,-78.512600,38.052040,95
82,-78.513710,38.052450,96
82,-78.513840,38.052330,97
82,-78.513790,38.052150,98
82,-78.512760,38.051750,99
82,-78.512440,38.051710,100
82,-78.511979,38.051540,101
82,-78.511860,38.051650,102
82,-78.510970,38.051910,103
82,-78.509310,38.051970,104
82,-78.509110,38.051660,105
82,-78.508590,38.051400,106
82,-78.508210,38.050930,107
82,-78.506040,38.049240,108
82,-78.505404,38.048859,109
82,-78.504810,38.049412,110
82,-78.503792,38.048751,111
82,-78.504323,38.048210,112
82,-78.504850,38.048510,113
82,-78.506040,38.049240,114
82,-78.508210,38.050930,115
82,-78.508590,38.051400,116
82,-78.509110,38.051660,117
82,-78.509310,38.051970,118
82,-78.510970,38.051910,119
82,-78.511860,38.051650,120
82,-78.512370,38.051890,121
82,-78.512480,38.051990,122
82,-78.512600,38.052040,123
82,-78.513710,38.052450,124
82,-78.513840,38.052330,125
82,-78.513790,38.052150,126
82,-78.512760,38.051750,127
82,-78.512440,38.051710,128
82,-78.511979,38.051540,129
82,-78.512210,38.051230,130
82,-78.513050,38.049970,131
82,-78.512730,38.049750,132
82,-78.512289,38.049300,133
82,-78.512100,38.048940,134
82,-78.512070,38.048190,135
82,-78.511940,38.047850,136
82,-78.511709,38.047550,137
82,-78.511430,38.047280,138
82,-78.511150,38.047080,139
82,-78.509750,38.046390,140
82,-78.510300,38.045460,141
82,-78.510687,38.044949,142
82,-78.510280,38.044749,143
82,-78.510648,38.044294,144
82,-78.510404,38.044041,145
82,-78.510116,38.043915,146
82,-78.509273,38.045139,147
83,-78.509413,38.044920,1
83,-78.508710,38.045938,2
83,-78.505160,38.044410,3
83,-78.505400,38.043440,4
83,-78.506268,38.041036,5
83,-78.507604,38.041344,6
83,-78.508288,38.041666,7
83,-78.508800,38.041090,8
83,-78.506660,38.039840,9
83,-78.506160,38.039520,10
83,-78.505930,38.039240,11
83,-78.505550,38.038550,12
83,-78.505100,38.037630,13
83,-78.504820,38.037340,14
83,-78.504230,38.037030,15
83,-78.503440,38.036760,16
83,-78.501870,38.039450,17
83,-78.502400,38.039630,18
83,-78.503010,38.039660,19
83,-78.503460,38.039760,20
83,-78.504090,38.040020,21
83,-78.504440,38.040070,22
83,-78.504710,38.039950,23
83,-78.505190,38.039320,24
83,-78.505760,38.038920,25
83,-78.506160,38.039520,26
83,-78.506660,38.039840,27
83,-78.507770,38.036580,28
83,-78.508700,38.034230,29
83,-78.509630,38.033730,30
83,-78.510150,38.033770,31
83,-78.510900,38.033980,32
83,-78.512460,38.034530,33
83,-78.512829,38.034680,34
83,-78.513460,38.035090,35
83,-78.513700,38.035220,36
83,-78.514050,38.035220,37
83,-78.514160,38.033580,38
83,-78.514250,38.033220,39
83,-78.514580,38.032540,40
83,-78.516320,38.029400,41
83,-78.516430,38.029120,42
83,-78.516470,38.028680,43
83,-78.518850,38.028480,44
83,-78.519660,38.028450,45
83,-78.519757,38.028472,46
83,-78.520226,38.028489,47
83,-78.520247,38.028758,48
83,-78.520117,38.028821,49
83,-78.519632,38.028911,50
83,-78.519455,38.029070,51
83,-78.519425,38.029203,52
83,-78.519505,38.029299,53
83,-78.519563,38.029323,54
84,-78.519478,38.029265,1
84,-78.519511,38.029303,2
84,-78.519726,38.029392,3
84,-78.519925,38.029440,4
84,-78.520112,38.029462,5
84,-78.520324,38.029463,6
84,-78.520419,38.029619,7
84,-78.520514,38.029674,8
84,-78.520469,38.030367,9
84,-78.520419,38.030366,10
84,-78.520296,38.030466,11
84,-78.519856,38.030455,12
84,-78.519437,38.030527,13
84,-78.519119,38.030609,14
84,-78.518903,38.030761,15
84,-78.518555,38.031169,16
84,-78.518385,38.031431,17
84,-78.518254,38.031670,18
84,-78.518150,38.031990,19
84,-78.517970,38.032050,20
84,-78.517700,38.032650,21
84,-78.517690,38.032720,22
84,-78.517720,38.032820,23
84,-78.517870,38.033070,24
84,-78.517900,38.033150,25
84,-78.517910,38.033240,26
84,-78.517850,38.033560,27
84,-78.517670,38.033970,28
84,-78.517280,38.034640,29
84,-78.517130,38.034790,30
84,-78.516930,38.034940,31
84,-78.516710,38.035010,32
84,-78.515780,38.035100,33
84,-78.514050,38.035220,34
84,-78.513810,38.035230,35
84,-78.513700,38.035220,36
84,-78.513660,38.035210,37
84,-78.513460,38.035090,38
84,-78.512829,38.034680,39
84,-78.512460,38.034530,40
84,-78.511080,38.034030,41
84,-78.510900,38.033980,42
84,-78.510510,38.033860,43
84,-78.510150,38.033770,44
84,-78.509550,38.033760,45
84,-78.508700,38.034230,46
84,-78.508700,38.034230,47
84,-78.508700,38.034230,48
84,-78.508440,38.034920,49
84,-78.507810,38.036590,50
84,-78.507480,38.037510,51
84,-78.507120,38.038510,52
84,-78.506800,38.039450,53
84,-78.506520,38.039550,54
84,-78.506380,38.039560,55
84,-78.506160,38.039520,56
84,-78.505930,38.039240,57
84,-78.505410,38.038240,58
84,-78.505100,38.037630,59
84,-78.504820,38.037340,60
84,-78.504550,38.037160,61
84,-78.504230,38.037030,62
84,-78.503440,38.036760,63
84,-78.502600,38.038140,64
84,-78.501870,38.039450,65
84,-78.502400,38.039630,66
84,-78.503010,38.039660,67
84,-78.503460,38.039760,68
84,-78.504090,38.040020,69
84,-78.504440,38.040070,70
84,-78.504710,38.039950,71
84,-78.505190,38.039320,72
84,-78.505400,38.039140,73
84,-78.505760,38.038920,74
84,-78.505930,38.039240,75
84,-78.506160,38.039520,76
84,-78.506620,38.039820,77
84,-78.505400,38.043440,78
84,-78.505030,38.044360,79
84,-78.509750,38.046390,80
84,-78.510300,38.045460,81
84,-78.510668,38.044942,82
84,-78.510271,38.044749,83
84,-78.510659,38.044278,84
84,-78.510434,38.044052,85
84,-78.510097,38.043922,86
84,-78.508724,38.045944,87
84,-78.509750,38.046390,88
84,-78.511150,38.047080,89
84,-78.511430,38.047280,90
84,-78.511709,38.047550,91
84,-78.511940,38.047850,92
84,-78.512009,38.048012,93
84,-78.512070,38.048190,94
84,-78.512100,38.048940,95
84,-78.512289,38.049300,96
84,-78.512730,38.049750,97
84,-78.513050,38.049970,98
84,-78.512210,38.051230,99
84,-78.511860,38.051650,100
84,-78.512370,38.051890,101
84,-78.512480,38.051990,102
84,-78.512600,38.052040,103
84,-78.513710,38.052450,104
84,-78.513840,38.052330,105
84,-78.513790,38.052150,106
84,-78.512760,38.051750,107
84,-78.512440,38.051710,108
84,-78.511979,38.051540,109
84,-78.511860,38.051650,110
84,-78.510970,38.051910,111
84,-78.509310,38.051970,112
84,-78.509110,38.051660,113
84,-78.508590,38.051400,114
84,-78.508210,38.050930,115
84,-78.506040,38.049240,116
84,-78.505404,38.048859,117
84,-78.504810,38.049412,118
84,-78.503792,38.048751,119
84,-78.504323,38.048210,120
84,-78.504850,38.048510,121
84,-78.506040,38.049240,122
84,-78.508210,38.050930,123
84,-78.508590,38.051400,124
84,-78.509110,38.051660,125
84,-78.509310,38.051970,126
84,-78.510970,38.051910,127
84,-78.511860,38.051650,128
84,-78.512370,38.051890,129
84,-78.512480,38.051990,130
84,-78.512600,38.052040,131
84,-78.513710,38.052450,132
84,-78.513840,38.052330,133
84,-78.513790,38.052150,134
84,-78.512760,38.051750,135
84,-78.512440,38.051710,136
84,-78.511979,38.051540,137
84,-78.512210,38.051230,138
84,-78.513050,38.049970,139
84,-78.512730,38.049750,140
84,-78.512289,38.049300,141
84,-78.512100,38.048940,142
84,-78.512070,38.048190,143
84,-78.512038,38.048015,144
84,-78.511940,38.047850,145
84,-78.511709,38.047550,146
84,-78.511430,38.047280,147
84,-78.511150,38.047080,148
84,-78.509750,38.046390,149
84,-78.510300,38.045460,150
84,-78.510687,38.044949,151
84,-78.510280,38.044749,152
84,-78.510648,38.044294,153
84,-78.510404,38.044041,154
84,-78.510116,38.043915,155
84,-78.508725,38.045945,156
84,-78.505160,38.044410,157
84,-78.505400,38.043440,158
84,-78.506190,38.041150,159
84,-78.507604,38.041344,160
84,-78.508288,38.041666,161
84,-78.508800,38.041090,162
84,-78.506620,38.039820,163
84,-78.506160,38.039520,164
84,-78.505930,38.039240,165
84,-78.505550,38.038550,166
84,-78.505100,38.037630,167
84,-78.504820,38.037340,168
84,-78.504550,38.037160,169
84,-78.503440,38.036760,170
84,-78.501870,38.039450,171
84,-78.502400,38.039630,172
84,-78.503010,38.039660,173
84,-78.503460,38.039760,174
84,-78.504090,38.040020,175
84,-78.504440,38.040070,176
84,-78.504710,38.039950,177
84,-78.505190,38.039320,178
84,-78.505400,38.039140,179
84,-78.505760,38.038920,180
84,-78.505930,38.039240,181
84,-78.506160,38.039520,182
84,-78.506660,38.039840,183
84,-78.506800,38.039450,184
84,-78.507120,38.038510,185
84,-78.507480,38.037510,186
84,-78.507810,38.036590,187
84,-78.508440,38.034920,188
84,-78.508700,38.034230,189
84,-78.509550,38.033760,190
84,-78.510150,38.033770,191
84,-78.510900,38.033980,192
84,-78.512460,38.034530,193
84,-78.512829,38.034680,194
84,-78.513460,38.035090,195
84,-78.513700,38.035220,196
84,-78.514050,38.035220,197
84,-78.514160,38.033580,198
84,-78.514250,38.033220,199
84,-78.514580,38.032540,200
84,-78.516320,38.029400,201
84,-78.516430,38.029120,202
84,-78.516470,38.028680,203
84,-78.518850,38.028480,204
84,-78.519660,38.028450,205
84,-78.519757,38.028472,206
84,-78.520226,38.028489,207
84,-78.520247,38.028758,208
84,-78.520117,38.028821,209
84,-78.519632,38.028911,210
84,-78.519455,38.029070,211
84,-78.519425,38.029203,212
84,-78.519505,38.029299,213
84,-78.519563,38.029323,214
85,-78.493810,38.041880,1
85,-78.492140,38.041800,2
85,-78.492120,38.041760,3
85,-78.492099,38.041620,4
85,-78.492110,38.041470,5
85,-78.492130,38.040780,6
85,-78.492099,38.040460,7
85,-78.492080,38.040360,8
85,-78.491820,38.039910,9
85,-78.491260,38.039240,10
85,-78.491280,38.039120,11
85,-78.491300,38.039040,12
85,-78.491640,38.038560,13
85,-78.491919,38.038610,14
85,-78.492570,38.038820,15
85,-78.493380,38.039110,16
85,-78.494280,38.039420,17
85,-78.495250,38.039770,18
85,-78.496200,38.040150,19
85,-78.496770,38.039210,20
85,-78.497610,38.037770,21
85,-78.497870,38.037280,22
85,-78.497890,38.037240,23
85,-78.498480,38.036090,24
85,-78.498670,38.035710,25
85,-78.499200,38.034750,26
85,-78.499540,38.033990,27
85,-78.498890,38.033660,28
85,-78.498320,38.033420,29
85,-78.497730,38.033250,30
85,-78.498840,38.032910,31
85,-78.499760,38.032680,32
85,-78.501780,38.032100,33
87,-78.494235,38.041877,1
87,-78.492140,38.041800,2
87,-78.492120,38.041760,3
87,-78.492099,38.041620,4
87,-78.492110,38.041470,5
87,-78.492130,38.040780,6
87,-78.492099,38.040460,7
87,-78.492080,38.040360,8
87,-78.491820,38.039910,9
87,-78.491260,38.039240,10
87,-78.491280,38.039120,11
87,-78.491300,38.039040,12
87,-78.491640,38.038560,13
87,-78.491919,38.038610,14
87,-78.492570,38.038820,15
87,-78.493380,38.039110,16
87,-78.494280,38.039420,17
87,-78.495250,38.039770,18
87,-78.496200,38.040150,19
87,-78.497200,38.040480,20
87,-78.497760,38.040690,21
